N° OP;Descrição do Item;Empresa;Data de Lançamento da OP;N° Pedido de Venda;N° Nota Fiscal;Situação da Garantia
11038;CTC 352A6 3/STD/50HZ - 1696;Arneg Argentina S.A.;30/04/2025;8732;NF 47386;Está na Garantia
11039;CFD 31E04 2/STD/50Hz - 807;Arneg Argentina S.A.;30/04/2025;8732;NF 47386;Está na Garantia
11040;CTC 312A8 2/ED/STD/50Hz - 1363;Arneg Argentina S.A.;30/04/2025;8732;NF 47386;Está na Garantia
11041;CFD 31E07 2/STD/50HZ - 807;Arneg Argentina S.A.;30/04/2025;8732;NF 47386;Está na Garantia
11042;CTC 312A6 2/STD/50Hz - 1363;Arneg Argentina S.A.;30/04/2025;8732;NF 47386;Está na Garantia
11043;CTC 312A4 2/STD/G6/P/50HZ - 2239;Arneg Argentina S.A.;30/04/2025;8732;NF 47386;Está na Garantia
11044;RCI 62D06 3/STD/W39/RR - 1412;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8720;NF 47396;Está na Garantia
11045;RCI 62A10 3/ED/STD;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8720;NF 47396;Está na Garantia
11046;RFD 34E07 2/ED/STD/EC - MTV00245;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8720;NF 47396;Está na Garantia
11047;RCI 52D06 3/STD/W40/RR - 1350;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8721;NF 47397;Está na Garantia
11048;RCI 52A10 3/ED/STD;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8721;NF 47397;Está na Garantia
11049;RFD 34E07 2/ED/STD/EC - MTV00245;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8721;NF 47397;Está na Garantia
11050;RCI 62D06 3/STD/W39/RR - 1412;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8722;NF 47362;Está na Garantia
11051;RCI 62A10 3/ED/STD;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8722;NF 47362;Está na Garantia
11052;RFD 34E07 2/ED/STD/EC - MTV00245;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8722;NF 47362;Está na Garantia
11053;RTC 312A6 2/STD/W3/RR - 1105;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8833;;Está na Garantia
11054;CFD 35E07 2/ED/STD - 1286;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8833;;Está na Garantia
11055;RFD 33E04 2/STD/W6/RR - 1211;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8833;;Está na Garantia
11056;RCI 52D06 3/STD/W40/RR - 1350;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8833;;Está na Garantia
11057;CCI 52A10 3/ED/STD - 1388;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8833;;Está na Garantia
11058;RCI 42B06 3/STD/W12/RR - 1401;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8833;;Está na Garantia
11059;RFD 32E04 2/STD/W4/CI/AP/RR - 1400;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8833;;Está na Garantia
11060;RCI 62D06 3/STD/W39/RR - 1412;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8832;;Está na Garantia
11061;RCI 52A10 3/ED/STD;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8832;;Está na Garantia
11062;RCI 62A10 3/ED/STD;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8832;;Está na Garantia
11063;RFD 32E07 2/ED/STD/EC - MTV00245;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8832;;Está na Garantia
11064;RFD 34E07 2/ED/STD/EC - MTV00245;Perfil Refrigeracao Ind. Com. e Servico Ltda;30/04/2025;8832;;Está na Garantia
11068;SPT 52T3R 2750A CO/GV/AP/ESQ - 1784;Supermercados Mundial Ltda;02/05/2025;8738;NF 47294;Está na Garantia
11069;SPT 52T3R 2750A CO/GV/AP/DIR - 1788;Supermercados Mundial Ltda;02/05/2025;8738;NF 47294;Está na Garantia
11070;FCR 027B51 H/3/STD;Comercial de Alimentos Ricci Ltda;02/05/2025;8735;NF 47297;Está na Garantia
11071;RFD 33E04 2/STD;;02/05/2025;;;Está na Garantia
11072;VCC 868EZ9010 3/STD/TP;Grupo Fartura de Hortifrut S.A.;02/05/2025;8646;NF 47255;Está na Garantia
11072;VCC 868EZ9010 3/STD/TP;Grupo Fartura de Hortifrut S.A.;02/05/2025;8646;NF 47256;Está na Garantia
11072;VCC 868EZ9010 3/STD/TP;Grupo Fartura de Hortifrut S.A.;02/05/2025;8646;NF 47257;Está na Garantia
11072;VCC 868EZ9010 3/STD/TP;Grupo Fartura de Hortifrut S.A.;02/05/2025;8646;NF 47259;Está na Garantia
11072;VCC 868EZ9010 3/STD/TP;Grupo Fartura de Hortifrut S.A.;02/05/2025;8646;NF 47261;Está na Garantia
11084;RCI 51C10 3/ED/STD - 2275 (Padrão Racks);Racks Refrigeracao Ltda;08/05/2025;8696;NF 47288;Está na Garantia
11085;VCR 223EZ902 3/STD/AP;Arneg Brasil Ltda;09/05/2025;8744;NF 47355;Está na Garantia
11085;VCR 223EZ902 3/STD/AP;Arneg Brasil Ltda;09/05/2025;8744;NF 47356;Está na Garantia
11086;FCR 166EZ902 V/3/STD/AP;Industria e Comercio de Massas Romena;09/05/2025;8747;NF 47296;Está na Garantia
11087;RTC 315A4 2/STD/W6/RR - 1477 (Padrão Racks);Racks Refrigeracao Ltda;09/05/2025;8751;NF 47299;Está na Garantia
11088;RCI 42B06 3/STD/W8/RR - 1356 (Padrão Racks);Racks Refrigeracao Ltda;09/05/2025;8752;NF 47289;Está na Garantia
11090;Chicote para comando de ventiladores 910 mm EC;Therm Tech Refrigeracao Industrial Ltda;09/05/2025;8758;NF 47320;Está na Garantia
11093;VCR 359EZ903 3/STD/G46/IXP/50HZ - 2281;Arneg Argentina S.A.;09/05/2025;8732;NF 47386;Está na Garantia
11094;RTC 354A6 3/STD - 1798;Frigotecnica Industria e Comercio de Equipamentos para Refrigeracao Ltda - EPP;09/05/2025;8736;NF 47306;Está na Garantia
11095;FCR 104AC802 V/2/STD/DC - 2283;Frigelar Comercio e Industria Ltda;12/05/2025;8748;NF 47285;Está na Garantia
11100;VCR 240EZ902 3/STD/AD - 2279;JAC Industria e Comercio de Alimentos Ltda;12/05/2025;8708;NF 47400;Está na Garantia
11100;VCR 240EZ902 3/STD/AD - 2279;JAC Industria e Comercio de Alimentos Ltda;12/05/2025;8708;NF 47426;Está na Garantia
11120;Coifa para RCI 52 - Motov. 500 mm;N. Zeppone S.A.;19/05/2025;8784;NF 47271;Está na Garantia
11120;Coifa para RCI 52 - Motov. 500 mm;N. Zeppone S.A.;19/05/2025;8784;NF 47272;Está na Garantia
11130;TC-200 8 Pol - 520 - Rev.02;;21/05/2025;;;Está na Garantia
11131;SRE 26D10 3/ED/STD/EC/DC - 2292;Sabores Trimais Industria e Comercio de Produtos Alimenticios Ltdas;21/05/2025;8797;;Está na Garantia
11145;SPT 36T10R 1900A CO/CA/W60/RR - 2272;Refrisystem Refrigeracao e Climatizacao Comercio e Servicos Ltda;23/05/2025;8729;NF 47334;Está na Garantia
11146;RCI 63B06 3/STD/W34/RR - 1633 (Padrão Racks);Racks Refrigeracao Ltda;23/05/2025;8754;NF 47336;Está na Garantia
11147;RFD 31E04 2/STD/CI/AP (Padrão Racks);Racks Refrigeracao Ltda;23/05/2025;8793;NF 47335;Está na Garantia
11148;VCR 215EC803 2/STD;NSF Industria e Comercio de Equipamentos para Instalacoes Comerciais Ltda;23/05/2025;8765;NF 47308;Está na Garantia
11149;VCR 253EC803 2/STD;NSF Industria e Comercio de Equipamentos para Instalacoes Comerciais Ltda;23/05/2025;8766;NF 47307;Está na Garantia
11150;VCR 202EZ902 3/STD/AP/TP/50HZ;Glaciar Refrigeracion Limitada;23/05/2025;8777;NF 47368;Está na Garantia
11151;RCI 52B06 3/STD/W16/RR - 1566 (Padrao Racks);Racks Refrigeracao Ltda;23/05/2025;8776;NF 47345;Está na Garantia
11152;CCI 52B10 3/ED/STD/DC - 2105 (Padrao Racks);Racks Refrigeracao Ltda;23/05/2025;8776;NF 47345;Está na Garantia
11153;RCI 42B06 3/STD/W8/RR - 1356 (Padrão Racks);Racks Refrigeracao Ltda;23/05/2025;8776;NF 47345;Está na Garantia
11154;FCR 099EZ901 H/3/STD/CE/50HZ - 2290;Mebrafe Instalacoes e Equip. Frigorificos Ltda;23/05/2025;8762;NF 47358;Está na Garantia
11155;RCI 62D06 3/STD/W42/RR - 1567 (Padrao Racks);Racks Refrigeracao Ltda;23/05/2025;8788;NF 47379;Está na Garantia
11156;CCI 62D10 3/CS/HG/STD- 2204 (Padrão Racks);Racks Refrigeracao Ltda;23/05/2025;8788;NF 47379;Está na Garantia
11157;RFD 31E04 2/STD/CI/AP (Padrão Racks);Racks Refrigeracao Ltda;23/05/2025;8792;NF 47367;Está na Garantia
11158;RFD 33E04 2/STD/W4/RR - 1400 (Padrão Racks);Racks Refrigeracao Ltda;23/05/2025;8796;NF 47378;Está na Garantia
11159;CCI 63A10 3/CS/HG/STD - 2282 (Padrão Racks);Racks Refrigeracao Ltda;23/05/2025;8761;NF 47389;Está na Garantia
11160;RCI 52B10 3/STD/W13/RR - 2035 (Padrão Racks);Racks Refrigeracao Ltda;23/05/2025;8761;NF 47389;Está na Garantia
11161;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;23/05/2025;8801;NF 47357;Está na Garantia
11162;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;23/05/2025;8781;NF 47444;Está na Garantia
11163;RCI 62B10 3/ED/HG/STD (Padrao Racks);Racks Refrigeracao Ltda;23/05/2025;8783;NF 47390;Está na Garantia
11164;RCI 52A10 3/HG/STD/CP/BD;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47360;Está na Garantia
11164;RCI 52A10 3/HG/STD/CP/BD;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47399;Está na Garantia
11165;RCI 52B10 3/STD/W10/CP/BD/RR - 1330;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47360;Está na Garantia
11165;RCI 52B10 3/STD/W10/CP/BD/RR - 1330;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47399;Está na Garantia
11166;RCI 632C06 3/STD/W20/CP/BD/RR - 2285;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47360;Está na Garantia
11166;RCI 632C06 3/STD/W20/CP/BD/RR - 2285;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47399;Está na Garantia
11167;RTC 314A6 2/STD/W3/CP/BD/RR - 1105;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47360;Está na Garantia
11167;RTC 314A6 2/STD/W3/CP/BD/RR - 1105;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47399;Está na Garantia
11168;RCI 42A06 3/STD/W8/D/CP/BD/RR - 2286;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47360;Está na Garantia
11168;RCI 42A06 3/STD/W8/D/CP/BD/RR - 2286;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47399;Está na Garantia
11169;RCI 42B06 3/STD/W16/D/CP/BD/RR - 2287;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47360;Está na Garantia
11169;RCI 42B06 3/STD/W16/D/CP/BD/RR - 2287;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47399;Está na Garantia
11170;RTC 253A4 2/STD/W8/CP/BD/RR - 2288;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47360;Está na Garantia
11170;RTC 253A4 2/STD/W8/CP/BD/RR - 2288;Therm Tech Refrigeracao Industrial Ltda;23/05/2025;8767;NF 47399;Está na Garantia
11172;VCC 618EZ906 3/STD/TP;Chefe Bona Alimentos Ltda;23/05/2025;8731;;Está na Garantia
11173;RCI 43A10 3/ED/STD;Adefam Ind. e Com. de Equip. e Apar. Refr. e Vent. Ltda;23/05/2025;8787;NF 47423;Está na Garantia
11174;VCR 202EZ902 2/STD/AP;Arneg Brasil Ltda;23/05/2025;8779;NF 47377;Está na Garantia
11176;RTC 252E6 2/STD/W2/RR - 1475;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11177;RTC 251E4 2/STD/W2/RR - 1475;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11178;RTC 352A6 2/STD/W4/RR - 1699;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11179;RTC 252E4 2/STD/W4/RR - 1800;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11180;RCI 42A06 2/STD/W12/RR - 1402;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11181;RTC 251A6 2/STD/W1/RR - 1799;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11182;RTC 353E6 2/STD/W8/RR - 1801;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11183;RTC 352A6 2/STD/W6/RR - 1698;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11184;RTC 253A8 2/ED/STD;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11185;RTC 316A8 2/ED/STD;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11186;RTC 352A8 2/ED/STD - 1858;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8794;NF 47471;Está na Garantia
11187;RTC 354A6 2/STD/W6/RR - 1698;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8791;NF 47519;Está na Garantia
11188;RTC 352E6 2/STD/W4/RR - 2227;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8791;NF 47519;Está na Garantia
11189;RTC 251E4 2/STD/W2/RR - 1475;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8791;NF 47519;Está na Garantia
11190;RTC 252A6 2/STD/W4/RR - 1009;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8791;NF 47519;Está na Garantia
11191;RTC 313A6 2/STD/W6/RR - 1477;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8791;NF 47519;Está na Garantia
11192;RTC 252E4 2/STD/W4/RR - 1800;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8791;NF 47519;Está na Garantia
11193;RTC 312A8 2/ED/STD;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8791;NF 47519;Está na Garantia
11194;RCI 42A06 2/STD/W8/RR - 1411;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11195;RTC 251E4 2/STD/W2/RR - 1475;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11196;RTC 252E4 2/STD/W4/RR - 1800;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11197;RTC 353A6 2/STD/W6/RR - 1698;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11198;RTC 313A6 2/STD/W4/RR - 1023;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11199;RTC 251A6 2/STD/W1/RR - 1799;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11200;RTC 252E6 2/STD/W2/RR - 1475;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11201;RTC 352E6 3/STD/W4/RR - 2227;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11202;RTC 254A8 2/ED/STD;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11203;RTC 252A8 2/ED/STD;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11204;RTC 312A8 2/ED/STD;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11205;RTC 253E8 2/ED/STD;Mazzero e Carvalho - Refrigeracao Ltda;23/05/2025;8790;;Está na Garantia
11206;RFD 31E04 2/STD/CI/W4/AP/RR -1400;Perfil Refrigeracao Ind. Com. e Servico Ltda;23/05/2025;8833;;Está na Garantia
11207;RCI 63A10 3/EB/STD;HDL Assessoria e Solucoes Empresariais Eireli;26/05/2025;8805;NF 47489;Está na Garantia
11207;RCI 63A10 3/EB/STD;HDL Assessoria e Solucoes Empresariais Eireli;26/05/2025;8805;NF 47490;Está na Garantia
11207;RCI 63A10 3/EB/STD;HDL Assessoria e Solucoes Empresariais Eireli;26/05/2025;8805;NF 47491;Está na Garantia
11208;RCI 63B10 3/EB/STD;HDL Assessoria e Solucoes Empresariais Eireli;26/05/2025;8805;NF 47489;Está na Garantia
11208;RCI 63B10 3/EB/STD;HDL Assessoria e Solucoes Empresariais Eireli;26/05/2025;8805;NF 47490;Está na Garantia
11208;RCI 63B10 3/EB/STD;HDL Assessoria e Solucoes Empresariais Eireli;26/05/2025;8805;NF 47491;Está na Garantia
11211;TC-1000 - 1004 - Rev.02;;27/05/2025;;;Está na Garantia
11217;TC-1000 - 1004 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47392;Está na Garantia
11217;TC-1000 - 1004 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47398;Está na Garantia
11217;TC-1000 - 1004 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47427;Está na Garantia
11217;TC-1000 - 1004 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47472;Está na Garantia
11217;TC-1000 - 1004 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47495;Está na Garantia
11218;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47392;Está na Garantia
11218;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47398;Está na Garantia
11218;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47427;Está na Garantia
11218;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47472;Está na Garantia
11218;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47495;Está na Garantia
11219;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47392;Está na Garantia
11219;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47398;Está na Garantia
11219;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47427;Está na Garantia
11219;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47472;Está na Garantia
11219;TC-200 8 Pol - 520 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47495;Está na Garantia
11220;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47392;Está na Garantia
11220;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47398;Está na Garantia
11220;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47427;Está na Garantia
11220;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47472;Está na Garantia
11220;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47495;Está na Garantia
11221;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47392;Está na Garantia
11221;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47398;Está na Garantia
11221;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47427;Está na Garantia
11221;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47472;Está na Garantia
11221;TC-400 8 Pol - 519 - Rev.02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47495;Está na Garantia
11222;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47392;Está na Garantia
11222;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47398;Está na Garantia
11222;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47427;Está na Garantia
11222;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47472;Está na Garantia
11222;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47495;Está na Garantia
11223;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47392;Está na Garantia
11223;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47398;Está na Garantia
11223;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47427;Está na Garantia
11223;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47472;Está na Garantia
11223;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;27/05/2025;8809;NF 47495;Está na Garantia
11235;SRE 34E39T600C CO/CA - 2291;Mazzero e Carvalho - Refrigeracao Ltda;28/05/2025;8786;NF 47359;Está na Garantia
11247;VCR 153EC802 3/STD/TP/MT - 2125;Climatec Refrigeracao Ltda;04/06/2025;8806;NF 47404;Está na Garantia
11248;SRE 99B96T3800C 3/WD/HG/STD - 2277;Chefe Bona Alimentos Ltda;04/06/2025;8731;;Está na Garantia
11252;Bandeja para RCI 52;Ar Brasil Comercio de Pecas de Refrigeracao Ltda;06/06/2025;8837;NF 47371;Está na Garantia
11253;RCI 62D06 3/STD/W39/RR - 1412;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8830;;Está na Garantia
11254;RCI 62A10 3/ED/STD;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8830;;Está na Garantia
11255;RFD 32E07 2/ED/STD/EC - MTV00245;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8830;;Está na Garantia
11256;RTC 312A6 2/STD/W3/RR - 1105;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8831;NF 47395;Está na Garantia
11257;RFD 33E04 2/STD/W6/RR - 1211;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8831;NF 47395;Está na Garantia
11258;RCI 52D06 3/STD/W40/RR - 1350;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8831;NF 47395;Está na Garantia
11259;CCI 52A10 3/ED/STD - 1388;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8831;NF 47395;Está na Garantia
11260;RCI 42B06 3/STD/W12/RR - 1401;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8831;NF 47395;Está na Garantia
11261;RFD 32E04 2/STD/W4/CI/AP/RR - 1400;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8831;NF 47395;Está na Garantia
11262;CFD 35E07 2/ED/STD - 1286;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8831;NF 47395;Está na Garantia
11263;RCI 52D06 3/STD/W40/RR - 1350;Perfil Refrigeracao Ind. Com. e Servico Ltda;09/06/2025;8832;;Está na Garantia
11267;NCI 52B20/10 3/WD/HG/STD/BDE - 1067;Friozem Armazens Frigoríficos Ltda;09/06/2025;8827;NF 47419;Está na Garantia
11268;CCI 52A10 3/ED/STD/DC - 2110 (Padrao Racks);Racks Refrigeracao Ltda;09/06/2025;8820;NF 47428;Está na Garantia
11269;CFD 32E07 2/ED/STD - 807 (Padrão Racks);Racks Refrigeracao Ltda;09/06/2025;8847;NF 47436;Está na Garantia
11270;CCI 42A06 3/STD - 1539 (Padrão Racks);Racks Refrigeracao Ltda;09/06/2025;8847;NF 47436;Está na Garantia
11271;CCI 42A10 3/STD - 1539 (Padrão Racks);Racks Refrigeracao Ltda;09/06/2025;8847;NF 47436;Está na Garantia
11272;RCI 52A10 3/ED/STD;Ind. e Com. de Evaporadores Refrio Ltda;09/06/2025;8439;;Está na Garantia
11273;VCR 599EZ905 3/STD/TP;Matadouro Cordeiro e Antunes Ltda;09/06/2025;8821;NF 47403;Está na Garantia
11274;RCI 54A10 3/ED/STD;Climatec Refrigeracao Ltda;09/06/2025;8806;NF 47404;Está na Garantia
11275;RTC 145M6 4R - 1209 - S/MTV;Ceramica Cristofoletti Ltda;09/06/2025;8814;NF 47443;Está na Garantia
11276;TC-700 - 643 - Rev. 02;Mecalor Solucoes em Engenharia Termica Ltda;09/06/2025;8850;NF 47448;Está na Garantia
11277;CFD 31E04 2/STD/CI/AP - 807 (Padrao Racks);Racks Refrigeracao Ltda;09/06/2025;8846;NF 47453;Está na Garantia
11278;CTC 352A6 2M/STD - 1696 (Padrao Racks);Racks Refrigeracao Ltda;10/06/2025;8846;NF 47453;Está na Garantia
11279;CCI 52A10 3/ED/STD/SDR - 1873 (Padrao Racks);Racks Refrigeracao Ltda;10/06/2025;8846;NF 47453;Está na Garantia
11280;CFD 33E04 2/STD - 807 (Padrao Racks);Racks Refrigeracao Ltda;10/06/2025;8846;NF 47453;Está na Garantia
11281;RCI 63B10 3/STD;Frutap Alimentos S.A.;10/06/2025;8813;;Está na Garantia
11282;VCC 824EZ908 3/STD/TP;Frutap Alimentos S.A.;10/06/2025;8813;;Está na Garantia
11283;RCI 52B10 3/HG/STD;Frutap Alimentos S.A.;10/06/2025;8813;;Está na Garantia
11286;RTC 352A6 3/STD - 1858;Frutap Alimentos S.A.;10/06/2025;8813;;Está na Garantia
11287;RTC 313A6 2/ED/STD;Supermercados Jau Serve Ltda;10/06/2025;8816;NF 47476;Está na Garantia
11287;RTC 313A6 2/ED/STD;Supermercados Jau Serve Ltda;10/06/2025;8816;NF 47479;Está na Garantia
11288;RTC 313A6 2/ED/STD;Supermercados Jau Serve Ltda;10/06/2025;8823;NF 47477;Está na Garantia
